timestamp_15mins,temperature,dewpoint,dew_point_spread,wind_speed_mps,pressure,visibility_meters,sky_cover,altitude_ft,cumulonimbus
2023-07-28 00:00:00+00:00,21.392491467576793,14.934521768940693,6.423037367158039,8.978783037475345,1012.1704929577464,10764.701657458563,5.0,2000.0,0.0
2023-07-28 00:15:00+00:00,30.09429413340477,17.771229574069114,12.323064559335656,7.167828857532999,1015.5253208556151,15560.30326558575,3.0,2500.0,0.0
2023-07-28 00:30:00+00:00,21.677949709864603,16.14603481624758,5.531914893617022,10.047185561195713,1011.5160348162475,9823.984054669703,8.0,200.0,0.0
2023-07-28 00:45:00+00:00,24.39611771207516,18.152609244858485,6.2435084672166745,8.732177117947254,1014.4433862605828,12351.140512183338,1.0,7600.0,0.0
2023-07-28 01:00:00+00:00,21.492350299069688,15.504871607806834,5.977526385001855,9.387797792479471,1011.9369955634636,10239.839132728222,1.0,1800.0,0.0
2023-07-28 01:15:00+00:00,25.049640113644024,17.233788263456418,7.815851850187602,8.178619813713423,1013.5101146925952,12720.430121495105,3.0,5000.0,0.0
2023-07-28 01:30:00+00:00,21.630005389283447,16.31204412568104,5.317961263602404,9.811453477115268,1011.5819221700285,9812.00793135271,5.0,1000.0,0.0
2023-07-28 01:45:00+00:00,23.015804117790015,17.48624464021781,5.529559477572207,8.892510303220766,1013.3693842134841,11595.088387475102,5.0,1000.0,0.0
2023-07-28 02:00:00+00:00,21.360780555637486,15.787070027641272,5.5688834153097515,9.440603994862045,1011.8434113124003,10045.5454141086,5.0,1000.0,0.0
2023-07-28 02:15:00+00:00,23.323891281840513,16.957039496314362,6.366851785526152,8.557252484189803,1013.036815818329,11773.364462426978,5.0,1000.0,0.0
2023-07-28 02:30:00+00:00,21.558240977361674,16.26417724938793,5.294063727973742,9.72550956525747,1011.5158674339468,9776.544079866098,5.0,1000.0,0.0
2023-07-28 02:45:00+00:00,22.366597399687922,17.41427877037428,4.952318629313639,8.879179522427952,1013.1974895806957,11022.655023462326,5.0,2300.0,0.0
2023-07-28 03:00:00+00:00,21.213836572300263,15.791164952106861,5.418947042684637,9.425703394267968,1011.7087803319289,9939.291986249413,5.0,2000.0,0.0
2023-07-28 03:15:00+00:00,22.499912482423962,16.73416957096715,5.765742911456813,8.77017416289338,1012.842702686278,11220.29068354118,3.0,1200.0,0.0
2023-07-28 03:30:00+00:00,21.638732816354587,16.25177877037428,5.386954045980307,9.711337975048075,1011.4914613862709,9805.902081034168,5.0,300.0,0.0
2023-07-28 03:45:00+00:00,22.26409630093056,17.284676604816173,4.979419696114389,9.133725309615926,1012.7764866445617,10687.499524605932,5.0,300.0,0.0
2023-07-28 04:00:00+00:00,21.350158227605963,15.874106722369714,5.4732213837491015,9.476398062486258,1011.7583917894292,9910.175533299287,5.0,300.0,0.0
2023-07-28 04:15:00+00:00,22.220292970105522,16.62559350456487,5.594699465540652,8.928849027570532,1012.608065087569,10914.841011232562,5.0,300.0,0.0
2023-07-28 04:30:00+00:00,21.77148521358263,16.312857527733936,5.458627685848694,9.702354317301845,1011.4946991297207,9780.42748954154,5.0,300.0,0.0
2023-07-28 04:45:00+00:00,22.20378714526102,17.176239720600197,5.027547424660821,9.194006802879743,1012.6342217518314,10446.818127589528,5.0,300.0,0.0
2023-07-28 05:00:00+00:00,21.497852261318858,15.931374465046675,5.558217494164302,9.553718874093624,1011.6818765149105,9845.531510101822,5.0,300.0,0.0
2023-07-28 05:15:00+00:00,22.143888684696936,16.61198977423018,5.5318989104667535,9.048836840544526,1012.4616953531986,10719.260146506205,5.0,300.0,0.0
2023-07-28 05:30:00+00:00,21.978423470335255,16.31900240243766,5.659421067897591,9.704874811897271,1011.5490954844154,9801.893765912953,5.0,300.0,0.0
2023-07-28 05:45:00+00:00,22.29968764989775,17.05849556572579,5.241192084171962,9.247800457441755,1012.5486625316153,10453.258085068246,5.0,300.0,0.0
2023-07-28 06:00:00+00:00,21.86726500577047,16.062981522107478,5.79789691172987,9.60311363095539,1011.7151940367797,9842.477366535148,5.0,300.0,0.0
2023-07-28 06:15:00+00:00,22.16167408222224,16.547616640942827,5.614057441279412,9.153717600819348,1012.3669534895114,10583.562479520273,5.0,300.0,0.0
2023-07-28 06:30:00+00:00,22.250889226099325,16.333259690489914,5.917629535609413,9.696157363941321,1011.6371259167329,9808.645305847467,5.0,300.0,0.0
2023-07-28 06:45:00+00:00,22.44707661652623,16.95483038451848,5.4922462320077505,9.257698739960285,1012.5381879134598,10385.887142616533,5.0,300.0,0.0
2023-07-28 07:00:00+00:00,22.185841883679807,16.06487774751998,6.11268461558806,9.65054270462979,1011.8079754872189,9840.157932402757,5.0,300.0,0.0
2023-07-28 07:15:00+00:00,22.305641500693458,16.50090859559513,5.804732905098325,9.180377449756614,1012.3226029582963,10473.902821994749,5.0,300.0,0.0
2023-07-28 07:30:00+00:00,22.56572314250465,16.38353771304964,6.181017241507698,9.746687121128156,1011.7079259595636,9811.720611383076,5.0,300.0,0.0
2023-07-28 07:45:00+00:00,22.623749789222238,16.87075780254618,5.7519535973895595,9.339390985203941,1012.444771395581,10337.006581187474,0.0,2500.0,0.0
2023-07-28 08:00:00+00:00,22.535101233899113,16.158363213056877,6.3619515735077545,9.686158988142209,1011.8550952915357,9843.197065190754,1.0,3000.0,0.0
2023-07-28 08:15:00+00:00,22.511608588725537,16.495689814081132,6.01488038535791,9.254272269128181,1012.3032837424465,10391.307853666718,8.0,400.0,0.0
2023-07-28 08:30:00+00:00,22.90793453690828,16.434008831352767,6.471521498624127,9.8158679567522,1011.723986358052,9809.820146916942,3.0,500.0,0.0
2023-07-28 08:45:00+00:00,22.995459667288248,16.849457505739615,6.143838375310387,9.47750552005134,1012.4176555955498,10210.605031179952,3.0,500.0,0.0
2023-07-28 09:00:00+00:00,22.866904116392806,16.17862537741139,6.667506603663675,9.769530604284107,1011.8687203221309,9832.781759094461,3.0,500.0,0.0
2023-07-28 09:15:00+00:00,22.7791535196222,16.526560463762998,6.250429269620957,9.337464378769955,1012.2598345630219,10309.504964019889,3.0,500.0,0.0
2023-07-28 09:30:00+00:00,23.242766828151893,16.455679718552418,6.783101406177982,9.887305963187798,1011.74920054885,9811.407734347264,3.0,500.0,0.0
2023-07-28 09:45:00+00:00,23.196422961337518,16.85309293785584,6.3397066567348626,9.493988041400671,1012.369541168811,10118.838301122201,3.0,500.0,0.0
2023-07-28 10:00:00+00:00,23.185127280931887,16.235839939954527,6.924592512519625,9.848003685824917,1011.851979894904,9831.844230610764,3.0,500.0,0.0
2023-07-28 10:15:00+00:00,23.064835012878426,16.528305246927648,6.5329063992039655,9.452911363622123,1012.2602549744981,10239.160460753888,3.0,500.0,0.0
2023-07-28 10:30:00+00:00,23.52281687174648,16.44634629397427,7.070727455780641,9.942711870515852,1011.7795864058706,9816.66984911429,3.0,500.0,0.0
2023-07-28 10:45:00+00:00,23.411347564533035,16.777757471416447,6.628325564624318,9.584994327252144,1012.4221120067999,10084.122482461047,3.0,500.0,0.0
2023-07-28 11:00:00+00:00,23.511278156376125,16.250672508606847,7.228347993885877,9.89298885454703,1011.8789571965948,9839.70453935926,3.0,500.0,0.0
2023-07-28 11:15:00+00:00,23.31839222539576,16.523668887480586,6.789458809422901,9.525966856772628,1012.2764879068824,10186.836225028332,3.0,500.0,0.0
2023-07-28 11:30:00+00:00,23.779824151736424,16.475444996664496,7.297235735769125,10.019724191614381,1011.8178975981059,9831.900634382946,3.0,500.0,0.0
2023-07-28 11:45:00+00:00,23.825563003429338,16.880740938262836,6.938228139656222,9.754940149610938,1012.3958786579552,10240.287799033062,3.0,500.0,0.0
2023-07-28 12:00:00+00:00,23.75146959800832,16.306193722291656,7.411137141075972,9.937485150510689,1011.9155058808543,9862.996010146602,3.0,500.0,0.0
2023-07-28 12:15:00+00:00,23.620307931772405,16.566466247406424,7.047247758855698,9.646689770367933,1012.3081944245861,10211.307221392179,3.0,500.0,0.0
2023-07-28 12:30:00+00:00,24.041193953829573,16.483758187960802,7.549181253981306,10.086851653878227,1011.7957686098325,9838.65154561324,3.0,500.0,0.0
2023-07-28 12:45:00+00:00,24.18714041744492,16.885394507868362,7.294081005681055,9.895583595544732,1012.3410676632119,10213.485309671169,3.0,500.0,0.0
2023-07-28 13:00:00+00:00,24.041586382050504,16.322303718343782,7.685798282897926,10.024126870228315,1011.8931164589625,9883.867169640554,3.0,500.0,0.0
2023-07-28 13:15:00+00:00,23.990044261370663,16.600262826897268,7.3821165305778935,9.80024750701806,1012.2860912259088,10219.807144638922,3.0,500.0,0.0
2023-07-28 13:30:00+00:00,24.286183440741844,16.496610256737743,7.780265274546887,10.15459851665637,1011.7772856181629,9843.541914560532,3.0,500.0,0.0
2023-07-28 13:45:00+00:00,24.458370920238238,16.839048757816943,7.610634780261228,10.091875030450275,1012.2748934775369,10219.333750449,3.0,500.0,0.0
2023-07-28 14:00:00+00:00,24.315371316802576,16.358235515858322,7.927497019948359,10.077880856505287,1011.8479189819302,9892.110050406429,3.0,500.0,0.0
2023-07-28 14:15:00+00:00,24.363497041084884,16.615980058765714,7.7388296001591055,9.92513517910431,1012.247233608232,10215.517468741344,3.0,500.0,0.0
2023-07-28 14:30:00+00:00,24.509098722276082,16.52095904663944,7.978832384898732,10.204791063296565,1011.7787187699345,9851.576450734725,3.0,500.0,0.0
2023-07-28 14:45:00+00:00,24.739889701256637,16.844210509733244,7.886953606456597,10.114255803898578,1012.2388869525405,10194.941098239482,3.0,500.0,0.0
2023-07-28 15:00:00+00:00,24.541994145318274,16.40166841237892,8.109712397298853,10.136072497416567,1011.8273184016426,9901.80523078735,3.0,500.0,0.0
2023-07-28 15:15:00+00:00,24.66730294901307,16.606063624541978,8.052513739404299,10.010346336198467,1012.2250431496495,10207.907370905643,3.0,500.0,0.0
2023-07-28 15:30:00+00:00,24.718098876943404,16.51682058932153,8.191305851573205,10.237015660302069,1011.7889072164974,9857.609427392132,3.0,500.0,0.0
2023-07-28 15:45:00+00:00,24.980899783341695,16.787819938409058,8.18369402276918,10.133352379366244,1012.1779643242786,10177.099570514072,3.0,500.0,0.0
