timestamp_15mins,temperature,dewpoint,dew_point_spread,wind_speed_mps,pressure,visibility_meters,sky_cover,altitude_ft,cumulonimbus
2022-10-15 00:00:00+00:00,15.867816091954023,9.499233716475096,6.368582375478927,7.944844720496894,1016.2923859649123,10465.190277436779,1.0,4000.0,0.0
2022-10-15 00:15:00+00:00,16.192050970873787,4.175667475728155,12.01638349514563,7.56776266725159,1012.9227212522576,15842.792680254219,8.0,800.0,0.0
2022-10-15 00:30:00+00:00,14.486157253599114,9.77076411960133,4.715393133997785,8.682363095238095,1016.4045434543455,9073.789946140036,8.0,800.0,0.0
2022-10-15 00:45:00+00:00,15.304189737910669,7.863159837578443,7.441029900332225,8.26488425032175,1015.7199683563862,11516.809337710902,3.0,500.0,0.0
2022-10-15 01:00:00+00:00,14.838188368809568,9.644334697459502,5.193853671350067,8.270418610413074,1016.5989460508072,9703.880792140922,3.0,4000.0,0.0
2022-10-15 01:15:00+00:00,14.34649046254835,7.1530451032789255,7.193445359269424,7.953457188644689,1014.8528507850785,12425.791858139835,5.0,2300.0,0.0
2022-10-15 01:30:00+00:00,14.32558687762464,9.5206955911538,4.8048912864708395,8.579341269841269,1016.4008620355428,9021.892040518698,0.0,200.0,0.0
2022-10-15 01:45:00+00:00,13.840587330181132,8.77458137449469,5.066005955686442,7.959358143858144,1015.9728365951238,10486.730748100901,0.0,200.0,0.0
2022-10-15 02:00:00+00:00,14.572655882793017,9.431608765603807,5.141047117189211,8.419984691242279,1016.4826991213178,9394.7330072886,0.0,200.0,0.0
2022-10-15 02:15:00+00:00,13.773709637399984,7.89680652763517,5.876903109764815,8.001930417908843,1015.4677667891273,11275.211618606607,0.0,200.0,0.0
2022-10-15 02:30:00+00:00,14.442627636454278,9.653812510749887,4.788815125704391,8.553655070885704,1016.4043357693599,9033.287970990057,0.0,200.0,0.0
2022-10-15 02:45:00+00:00,13.933533227340709,9.447390633062415,4.486142594278293,7.9765790224625235,1015.8515851603534,10057.270740147305,0.0,200.0,0.0
2022-10-15 03:00:00+00:00,14.689251530739705,9.721240031961605,4.9680114987781,8.412632496981647,1016.4038891059984,9254.090769162494,0.0,200.0,0.0
2022-10-15 03:15:00+00:00,13.702009813329886,8.359721980777389,5.342287832552497,8.08530987519108,1015.8061742253453,10705.029187574195,0.0,200.0,0.0
2022-10-15 03:30:00+00:00,14.629919729558004,9.758929227851773,4.870990501706231,8.57420872608458,1016.2713663987663,9005.485242948425,0.0,200.0,0.0
2022-10-15 03:45:00+00:00,13.231208510919132,8.928355503493538,4.3028530074255915,7.842499510988146,1015.8093431190131,9285.26355667758,0.0,200.0,0.0
2022-10-15 04:00:00+00:00,14.862822826835773,9.762043714507332,5.100779112328441,8.47028373715934,1016.295900439806,9188.032687858862,0.0,200.0,0.0
2022-10-15 04:15:00+00:00,13.798127848051234,8.671030673828284,5.127097174222949,8.205083591886028,1015.8217447208438,10363.375544642413,0.0,200.0,0.0
2022-10-15 04:30:00+00:00,14.72994268813432,9.580215879404548,5.149726808729772,8.576457363254686,1016.3285180612763,9017.369927924767,0.0,200.0,0.0
2022-10-15 04:45:00+00:00,13.733285573445267,9.060894185218077,4.672391388227191,7.953601475028623,1016.479011964644,9283.530495492862,0.0,300.0,0.0
2022-10-15 05:00:00+00:00,14.8503752027879,9.509988759118926,5.340386443668972,8.53264075811032,1016.3313143760896,9158.80835672916,3.0,4000.0,0.0
2022-10-15 05:15:00+00:00,13.958527119338987,8.749829421148197,5.20869769819079,8.243000530237017,1015.9309385541283,10142.26438590318,8.0,300.0,0.0
2022-10-15 05:30:00+00:00,14.909624859159551,9.532434363789504,5.377190495370049,8.580102724795097,1016.304558257484,9027.68415979546,1.0,500.0,0.0
2022-10-15 05:45:00+00:00,14.852849182415506,9.641041301366613,5.211807881048892,8.180015163526992,1016.3807642207005,9557.383910907884,1.0,500.0,0.0
2022-10-15 06:00:00+00:00,15.118490553808673,9.552588758801805,5.5659017950068685,8.517678300982903,1016.3459141273976,9150.080236487516,1.0,500.0,0.0
2022-10-15 06:15:00+00:00,14.172475569555727,8.831482355837183,5.340993213718545,8.338827719245856,1015.9754880725641,9971.21253126284,1.0,500.0,0.0
2022-10-15 06:30:00+00:00,15.126617226218391,9.571370692124077,5.555246534094315,8.599960941342475,1016.1761126487833,9049.403653151525,1.0,500.0,0.0
2022-10-15 06:45:00+00:00,14.69268662466523,9.340466596987879,5.352220027677353,8.18176962114302,1016.4657949962568,9438.575622978173,1.0,500.0,0.0
2022-10-15 07:00:00+00:00,15.288006354417464,9.56255715140022,5.725449203017244,8.57780558797803,1016.1855002089793,9159.211520071476,1.0,500.0,0.0
2022-10-15 07:15:00+00:00,14.376731084177047,8.930778007293961,5.445953076883087,8.401667376853023,1015.9210790146127,9873.299382859837,1.0,500.0,0.0
2022-10-15 07:30:00+00:00,15.384856584026274,9.570106881862944,5.81474970216333,8.629287534572464,1016.1519191180366,9099.594991598908,1.0,500.0,0.0
2022-10-15 07:45:00+00:00,14.953205852467798,9.52065056165595,5.432555290811849,8.405149525680574,1016.0420604926284,9429.90422017464,1.0,500.0,0.0
2022-10-15 08:00:00+00:00,15.613848422748923,9.584698419755012,6.0291500029939105,8.621563033518813,1016.1510959445461,9195.200491535908,1.0,500.0,0.0
2022-10-15 08:15:00+00:00,14.692203799606624,9.031588462605399,5.660615337001225,8.445618216092011,1015.967920016007,9824.222415213972,1.0,500.0,0.0
2022-10-15 08:30:00+00:00,15.672911401731673,9.588176042969653,6.084735358762019,8.6646770636299,1016.1243674988608,9161.906596424391,1.0,500.0,0.0
2022-10-15 08:45:00+00:00,15.588312569250812,9.719743054057304,5.868569515193509,8.507092474150026,1016.1420091803473,9584.395041259562,1.0,500.0,0.0
2022-10-15 09:00:00+00:00,15.906015206266247,9.596433537486918,6.308475261620995,8.63486482601691,1016.1106951283895,9243.206854150492,1.0,500.0,0.0
2022-10-15 09:15:00+00:00,14.97156750376474,9.080227743229042,5.891339760535697,8.502038408240802,1015.985812331837,9801.54272324246,1.0,500.0,0.0
