timestamp_15mins,visibility_meters,has_wind,wind_direction,wind_is_variable,wind_speed_kt,wind_gust_kt,qnh_hpa,sky_cover,altitude_ft,cumulonimbus,probability,has_prob,temperature_delta,weather_score
2023-03-27 00:00:00+00:00,5852.322456813819,1,189.0,0,5.202651515151516,19.6875,101196.66666666667,1.0,16000.0,0.0,0.9,False,8.0,0.5823863636363636
2023-03-27 00:15:00+00:00,7517.0,1,195.0,0,13.0,30.0,101196.66666666667,5.0,1200.0,0.0,0.9,False,8.0,0.0
2023-03-27 00:30:00+00:00,7904.380952380952,1,200.0,0,8.916666666666666,20.0,101196.66666666667,3.0,1000.0,0.0,0.9,False,7.0,0.20833333333333334
2023-03-27 00:45:00+00:00,6999.5,1,240.0,0,8.9,28.0,101196.66666666667,5.0,1000.0,0.0,0.9,False,-15.0,1.6
2023-03-27 01:00:00+00:00,7322.65625,1,234.0,0,8.333333333333334,18.666666666666668,101050.0,3.0,1500.0,0.0,0.9,False,10.0,0.19270833333333334
2023-03-27 01:15:00+00:00,8642.8,1,40.0,0,5.4,18.666666666666668,101050.0,5.0,400.0,0.0,0.9,False,8.0,0.6
2023-03-27 01:30:00+00:00,5099.5,1,175.0,0,8.5,25.0,101050.0,1.0,1000.0,0.0,0.9,False,-11.0,0.13636363636363635
2023-03-27 01:45:00+00:00,9656.0,1,317.0,0,8.615384615384615,18.2,101050.0,5.0,1500.0,0.0,0.9,False,-11.0,0.0
2023-03-27 02:00:00+00:00,8770.171428571428,1,221.0,0,7.698630136986301,16.0,101659.6,3.0,4000.0,0.0,0.9,False,7.0,0.11643835616438356
2023-03-27 02:15:00+00:00,9999.0,1,274.0,0,14.071428571428571,16.0,100813.0,3.0,25000.0,0.0,0.9,False,7.0,0.0
2023-03-27 02:30:00+00:00,9999.0,1,167.0,0,4.512820512820513,16.0,101659.0,5.0,4000.0,0.0,0.9,False,7.0,0.0
2023-03-27 02:45:00+00:00,9999.0,1,240.0,0,8.428571428571429,16.0,101659.0,5.0,4000.0,0.0,0.9,False,7.0,0.0
2023-03-27 03:00:00+00:00,9027.565217391304,1,192.0,0,8.64963503649635,21.940298507462686,101685.0,1.0,4000.0,0.0,0.9,False,8.0,0.1989051094890511
2023-03-27 03:15:00+00:00,9793.2,1,244.0,0,6.529411764705882,21.940298507462686,101685.0,1.0,4000.0,0.0,0.9,False,8.0,0.17647058823529413
2023-03-27 03:30:00+00:00,9999.333333333334,1,214.0,0,6.52,21.940298507462686,101685.0,5.0,3000.0,0.0,0.9,False,9.0,0.0
2023-03-27 03:45:00+00:00,3533.0,1,251.0,0,9.823529411764707,35.0,101685.0,5.0,2500.0,0.0,0.9,False,-14.0,0.35294117647058826
2023-03-27 04:00:00+00:00,8630.967741935483,1,181.0,0,8.818181818181818,35.0,101084.0,3.0,2000.0,0.0,0.9,False,8.0,0.3090909090909091
2023-03-27 04:15:00+00:00,7624.166666666667,1,324.0,0,6.833333333333333,35.0,101084.0,3.0,2000.0,0.0,0.9,False,8.0,0.6666666666666666
2023-03-27 04:30:00+00:00,8448.583333333334,1,164.0,0,5.5,35.0,101084.0,8.0,400.0,0.0,0.9,False,8.0,0.5625
2023-03-27 04:45:00+00:00,2815.75,1,240.0,0,5.583333333333333,35.0,101084.0,5.0,200.0,0.0,0.9,False,8.0,0.08333333333333333
2023-03-27 05:00:00+00:00,8914.137931034482,1,215.0,0,8.129032258064516,33.5,102032.0,1.0,1200.0,0.0,0.9,False,-16.0,0.12903225806451613
2023-03-27 05:15:00+00:00,9267.0,1,264.0,0,7.5,33.5,102032.0,1.0,3000.0,0.0,0.9,False,-16.0,0.0
2023-03-27 05:30:00+00:00,6437.0,1,70.0,0,4.0,33.5,102032.0,5.0,6000.0,0.0,0.9,False,-16.0,1.0
2023-03-27 05:45:00+00:00,9999.5,1,240.0,0,14.333333333333334,40.0,102032.0,5.0,1500.0,0.0,0.9,False,-16.0,0.0
2023-03-27 06:00:00+00:00,8482.807843137254,1,192.0,0,7.202952029520295,22.75,101473.0,3.0,1000.0,0.0,0.9,False,-16.0,0.21494464944649447
2023-03-27 06:15:00+00:00,9557.489795918367,1,183.0,0,6.735849056603773,35.0,101473.0,8.0,800.0,0.0,0.9,False,-16.0,0.1320754716981132
2023-03-27 06:30:00+00:00,9107.719298245614,1,190.0,0,6.161490683229814,15.0,101513.0,8.0,3000.0,0.0,0.9,False,9.0,0.04503105590062112
2023-03-27 06:45:00+00:00,7108.243243243243,1,116.0,0,5.252525252525253,28.0,101513.0,1.0,2500.0,0.0,0.9,False,9.0,0.3333333333333333
2023-03-27 07:00:00+00:00,7465.0204081632655,1,191.0,0,6.776595744680851,15.0,101847.55555555556,3.0,2000.0,0.0,0.9,False,-16.0,0.4521276595744681
2023-03-27 07:15:00+00:00,10000.0,1,260.0,0,8.0,15.0,101847.55555555556,3.0,2000.0,0.0,0.9,False,-16.0,0.0
2023-03-27 07:30:00+00:00,7842.142857142857,1,153.0,0,6.533333333333333,15.0,101524.0,5.0,1000.0,0.0,0.9,False,-16.0,0.9
2023-03-27 07:45:00+00:00,7726.777777777777,1,161.0,0,5.555555555555555,15.0,101524.0,5.0,1000.0,0.0,0.9,False,-16.0,1.0555555555555556
2023-03-27 08:00:00+00:00,8603.275,1,193.0,0,8.095890410958905,22.857142857142858,101605.6,3.0,4500.0,0.0,0.9,False,-21.0,0.3424657534246575
2023-03-27 08:15:00+00:00,9656.0,1,219.0,0,5.0,22.857142857142858,101605.6,3.0,4500.0,0.0,0.9,False,-21.0,0.0
2023-03-27 08:30:00+00:00,3218.25,1,245.0,0,6.0,22.857142857142858,101605.6,8.0,600.0,0.0,0.9,False,-21.0,0.5714285714285714
2023-03-27 08:45:00+00:00,8811.666666666666,1,156.0,0,10.0,22.857142857142858,101605.6,5.0,1200.0,0.0,0.9,False,-21.0,0.8333333333333334
2023-03-27 09:00:00+00:00,8831.347417840376,1,206.0,0,9.475471698113207,24.365079365079364,101280.2,1.0,1000.0,0.0,0.9,False,-15.0,0.19622641509433963
2023-03-27 09:15:00+00:00,8046.0,1,113.0,0,4.75,24.365079365079364,101280.2,1.0,1300.0,0.0,0.9,False,-15.0,0.2
2023-03-27 09:30:00+00:00,9959.44,1,184.0,0,8.242424242424242,24.365079365079364,101546.33333333333,5.0,3000.0,0.0,0.9,False,-16.0,0.030303030303030304
2023-03-27 09:45:00+00:00,9999.0,1,234.0,0,9.857142857142858,24.365079365079364,101546.33333333333,1.0,1300.0,0.0,0.9,False,-15.0,0.35714285714285715
2023-03-27 10:00:00+00:00,8176.689655172414,1,204.0,0,7.666666666666667,23.5,101519.28571428571,1.0,1500.0,0.0,0.4,True,-18.0,0.25925925925925924
2023-03-27 10:15:00+00:00,6608.5,1,205.0,0,6.153846153846154,23.5,101519.28571428571,3.0,2000.0,0.0,0.9,False,-18.0,0.3076923076923077
2023-03-27 10:30:00+00:00,7202.666666666667,1,83.0,0,9.666666666666666,23.5,101519.28571428571,5.0,200.0,0.0,0.9,False,-18.0,0.3333333333333333
2023-03-27 10:45:00+00:00,4913.25,1,150.0,0,4.166666666666667,23.5,101519.28571428571,8.0,300.0,0.0,0.9,False,-18.0,0.5
2023-03-27 11:00:00+00:00,9118.416666666666,1,142.0,0,7.894736842105263,22.666666666666668,101913.5,3.0,1000.0,0.0,0.9,False,-19.0,0.35526315789473684
2023-03-27 11:15:00+00:00,9499.5,1,252.0,0,9.6,22.666666666666668,101321.0,5.0,900.0,0.0,0.9,False,-19.0,0.3
2023-03-27 11:30:00+00:00,9999.0,1,165.0,0,5.0,22.666666666666668,101592.0,8.0,6000.0,0.0,0.9,False,-19.0,0.0
2023-03-27 11:45:00+00:00,7333.0,1,270.0,0,8.0,22.666666666666668,101490.0,5.0,1500.0,0.0,0.9,False,-19.0,0.6666666666666666
2023-03-27 12:00:00+00:00,8506.195692883895,1,198.0,0,8.369518019973947,25.643312101910826,101395.2,1.0,2500.0,0.0,0.9,False,-16.0,0.2660590277777778
2023-03-27 12:15:00+00:00,9317.872727272726,1,183.0,0,7.065573770491803,26.0,101456.0,3.0,2500.0,0.0,0.3,True,-15.0,0.32786885245901637
2023-03-27 12:30:00+00:00,8031.607407407408,1,202.0,0,6.465648854961832,21.8,101693.0,1.0,3000.0,0.0,0.9,False,-17.0,0.3416030534351145
2023-03-27 12:45:00+00:00,6849.586206896552,1,165.0,0,6.15929203539823,25.285714285714285,101439.5,3.0,10000.0,0.0,0.9,False,5.0,0.4469026548672566
2023-03-27 13:00:00+00:00,7755.181818181818,1,223.0,0,6.550561797752809,21.4,101515.5,5.0,1600.0,1.0,0.9,False,7.0,0.16853932584269662
2023-03-27 13:15:00+00:00,7954.2,1,251.0,0,6.173913043478261,21.4,102438.0,8.0,1500.0,0.0,0.9,False,7.0,0.3695652173913043
2023-03-27 13:30:00+00:00,6047.466666666666,1,121.0,0,6.583333333333333,21.4,101422.0,8.0,400.0,0.0,0.9,False,7.0,0.4583333333333333
2023-03-27 13:45:00+00:00,9999.0,1,175.0,0,10.944444444444445,20.0,102133.5,5.0,2200.0,0.0,0.9,False,7.0,0.0
2023-03-27 14:00:00+00:00,6814.37037037037,1,195.0,0,8.63,23.066666666666666,102133.5,1.0,1500.0,0.0,0.9,False,7.0,0.3
2023-03-27 14:15:00+00:00,7861.8,1,85.0,0,3.625,23.066666666666666,102133.5,8.0,2500.0,0.0,0.9,False,7.0,0.9375
2023-03-27 14:30:00+00:00,8233.833333333334,1,148.0,0,5.166666666666667,20.0,102133.5,1.0,1600.0,1.0,0.9,False,7.0,0.8333333333333334
2023-03-27 14:45:00+00:00,9656.0,1,333.0,0,4.529411764705882,20.0,102133.5,1.0,1600.0,1.0,0.9,False,7.0,0.4411764705882353
2023-03-27 15:00:00+00:00,8854.913636363637,1,187.0,0,9.719178082191782,24.416666666666668,101422.0,1.0,2500.0,0.0,0.9,False,-15.0,0.23037542662116042
2023-03-27 15:15:00+00:00,8730.7,1,150.0,0,10.89655172413793,26.8,101863.0,3.0,7000.0,0.0,0.9,False,9.0,0.25862068965517243
2023-03-27 15:30:00+00:00,8192.695652173914,1,171.0,0,8.743589743589743,23.0,101473.125,5.0,3000.0,0.0,0.9,False,8.0,0.4358974358974359
2023-03-27 15:45:00+00:00,7437.272727272727,1,216.0,0,9.764705882352942,27.5,101592.0,5.0,700.0,0.0,0.9,False,-15.0,0.7352941176470589
2023-03-27 16:00:00+00:00,7774.085714285714,1,201.0,0,8.542372881355933,23.846153846153847,101205.6,1.0,2600.0,0.0,0.9,False,10.0,0.6101694915254238
2023-03-27 16:15:00+00:00,9393.4,1,110.0,0,8.333333333333334,16.0,101253.0,5.0,2500.0,0.0,0.9,False,10.0,0.5833333333333334
2023-03-27 16:30:00+00:00,9827.5,1,130.0,0,4.666666666666667,16.0,101253.0,5.0,1500.0,0.0,0.9,False,10.0,0.5
2023-03-27 16:45:00+00:00,9827.5,1,330.0,0,10.0,16.0,101253.0,5.0,1500.0,0.0,0.9,False,10.0,0.0
2023-03-27 17:00:00+00:00,9284.818181818182,1,176.0,0,10.478260869565217,21.75,100779.0,1.0,4000.0,0.0,0.9,False,10.0,0.34782608695652173
2023-03-27 17:15:00+00:00,8915.761904761905,1,153.0,0,10.12,20.88888888888889,101565.0,3.0,10000.0,0.0,0.9,False,10.0,0.26
2023-03-27 17:30:00+00:00,9999.0,1,264.0,0,11.285714285714286,20.0,101422.0,8.0,800.0,0.0,0.9,False,10.0,0.0
2023-03-27 17:45:00+00:00,9999.0,1,270.0,0,6.333333333333333,20.0,101422.0,8.0,800.0,0.0,0.9,False,10.0,0.0
2023-03-27 18:00:00+00:00,8889.24493150685,1,196.0,0,8.572946859903382,25.21875,101435.8,5.0,3000.0,0.0,0.9,False,-3.0,0.17865765330758088
2023-03-27 18:15:00+00:00,9495.232432432433,1,190.0,0,8.08252427184466,26.1,101435.8,1.0,3500.0,1.0,0.3,True,-16.0,0.1262135922330097
2023-03-27 18:30:00+00:00,9548.145454545454,1,173.0,0,9.673076923076923,22.08695652173913,101435.8,3.0,4000.0,0.0,0.9,False,-15.0,0.10096153846153846
