timestamp_15mins,visibility_meters,has_wind,wind_direction,wind_is_variable,wind_speed_kt,wind_gust_kt,qnh_hpa,sky_cover,altitude_ft,cumulonimbus,probability,has_prob,temperature_delta,weather_score
2023-03-29 00:00:00+00:00,6413.0678851174935,1,183.0,0,6.063131313131313,22.142857142857142,101642.5,5.0,2500.0,0.0,0.9,False,8.0,0.71
2023-03-29 00:15:00+00:00,9799.1,1,147.0,0,11.8,22.142857142857142,101612.0,3.0,2200.0,0.0,0.3,True,8.0,0.0
2023-03-29 00:30:00+00:00,5826.52,1,161.0,0,5.315789473684211,16.0,101612.0,3.0,3000.0,0.0,0.4,True,9.0,0.6883116883116883
2023-03-29 00:45:00+00:00,7999.636363636364,1,227.0,0,8.272727272727273,16.0,101612.0,1.0,2000.0,0.0,0.9,False,8.0,1.2727272727272727
2023-03-29 01:00:00+00:00,8078.538461538462,1,221.0,0,8.534090909090908,21.76923076923077,101790.75,3.0,1500.0,0.0,0.9,False,8.0,0.18181818181818182
2023-03-29 01:15:00+00:00,6666.666666666667,1,235.0,0,7.5,21.76923076923077,101790.75,3.0,1500.0,0.0,0.4,True,9.0,0.041666666666666664
2023-03-29 01:30:00+00:00,5312.777777777777,1,156.0,0,9.380952380952381,16.0,101185.0,3.0,2500.0,0.0,0.9,False,9.0,1.2857142857142858
2023-03-29 01:45:00+00:00,9656.0,1,307.0,0,9.285714285714286,18.0,101185.0,1.0,1200.0,0.0,0.9,False,9.0,0.6428571428571429
2023-03-29 02:00:00+00:00,9523.952380952382,1,193.0,0,7.615384615384615,20.0,101951.81818181818,3.0,3000.0,0.0,0.3,True,8.0,0.15217391304347827
2023-03-29 02:15:00+00:00,9999.0,1,298.0,0,7.518518518518518,18.25,101930.4,1.0,2000.0,0.0,0.9,False,8.0,0.0
2023-03-29 02:30:00+00:00,8697.0,1,144.0,0,7.6923076923076925,18.25,101863.0,5.0,6000.0,0.0,0.9,False,8.0,0.0
2023-03-29 02:45:00+00:00,4505.6,1,216.0,0,11.3,24.0,101863.0,3.0,1200.0,0.0,0.9,False,8.0,0.85
2023-03-29 03:00:00+00:00,9141.84375,1,196.0,0,8.19111111111111,21.21153846153846,101411.0,5.0,3500.0,0.0,0.9,False,15.0,0.11555555555555555
2023-03-29 03:15:00+00:00,9999.5,1,216.0,0,7.6,15.5,100745.0,3.0,3000.0,0.0,0.9,False,10.0,0.0
2023-03-29 03:30:00+00:00,8999.857142857143,1,236.0,0,6.4,15.5,100745.0,5.0,600.0,0.0,0.9,False,9.0,0.15
