timestamp_15mins,visibility_meters,has_wind,wind_direction,wind_is_variable,wind_speed_kt,wind_gust_kt,qnh_hpa,sky_cover,altitude_ft,cumulonimbus,probability,has_prob,temperature_delta,weather_score
2023-01-15 00:00:00+00:00,6922.909691629956,1,163.0,0,6.211328976034858,25.0,101795.0,1.0,4000.0,0.0,0.9,False,9.0,0.7843137254901961
2023-01-15 00:15:00+00:00,9656.0,1,177.0,0,8.333333333333334,20.5,101795.0,1.0,600.0,0.0,0.9,False,9.0,0.0
2023-01-15 00:30:00+00:00,9570.857142857143,1,175.0,0,6.352941176470588,17.0,101795.0,3.0,2500.0,0.0,0.9,False,-13.0,0.08823529411764706
2023-01-15 00:45:00+00:00,8218.5,1,330.0,0,21.5,31.5,101795.0,3.0,800.0,0.0,0.9,False,-15.0,0.0
2023-01-15 01:00:00+00:00,8137.065217391304,1,164.0,0,6.782608695652174,18.7,99797.0,8.0,500.0,0.0,0.9,False,5.0,0.6032608695652174
2023-01-15 01:15:00+00:00,8137.065217391304,1,302.0,0,15.2,28.0,99797.0,8.0,500.0,0.0,0.9,False,5.0,0.0
2023-01-15 01:30:00+00:00,2298.5714285714284,1,254.0,0,11.852941176470589,23.25,99797.0,8.0,500.0,0.0,0.9,False,5.0,0.5588235294117647
2023-01-15 01:45:00+00:00,6000.0,1,85.0,0,10.5,23.25,99797.0,3.0,2000.0,1.0,0.9,False,5.0,0.0
2023-01-15 02:00:00+00:00,7238.621621621622,1,209.0,0,8.037037037037036,22.785714285714285,101371.75,3.0,2000.0,0.0,0.9,False,9.0,0.3950617283950617
2023-01-15 02:15:00+00:00,6940.0,1,235.0,0,11.0,25.2,100610.0,3.0,22000.0,0.0,0.9,False,9.0,0.3125
2023-01-15 02:30:00+00:00,9999.0,1,183.0,0,11.666666666666666,15.0,100847.0,1.0,2000.0,0.0,0.9,False,9.0,0.0
2023-01-15 02:45:00+00:00,6599.5,1,230.0,0,12.2,22.5,100847.0,3.0,500.0,0.0,0.9,False,9.0,0.3
2023-01-15 03:00:00+00:00,8726.788944723618,1,194.0,0,9.939914163090128,24.57377049180328,99391.0,3.0,3000.0,0.0,0.9,False,-8.0,0.2875536480686695
2023-01-15 03:15:00+00:00,7855.9375,1,222.0,0,10.764705882352942,23.9375,99391.0,5.0,2000.0,0.0,0.9,False,-3.0,0.36764705882352944
2023-01-15 03:30:00+00:00,9673.5,1,162.0,0,7.363636363636363,23.9375,99391.0,5.0,2500.0,0.0,0.9,False,8.0,0.22727272727272727
2023-01-15 03:45:00+00:00,9240.76923076923,1,183.0,0,7.461538461538462,32.666666666666664,99391.0,5.0,3000.0,0.0,0.3,True,8.0,0.07692307692307693
2023-01-15 04:00:00+00:00,8048.333333333333,1,203.0,0,9.145454545454545,22.09090909090909,102006.75,1.0,2000.0,0.0,0.9,False,8.0,0.34545454545454546
2023-01-15 04:15:00+00:00,2252.8,1,177.0,0,9.545454545454545,24.5,102006.75,5.0,400.0,0.0,0.9,False,8.0,0.22727272727272727
2023-01-15 04:30:00+00:00,9394.454545454546,1,197.0,0,6.238095238095238,24.5,102006.75,5.0,4000.0,0.0,0.9,False,-15.0,0.0
2023-01-15 04:45:00+00:00,9999.0,1,208.0,0,12.5,24.4,102006.75,3.0,2500.0,0.0,0.9,False,-15.0,0.0
2023-01-15 05:00:00+00:00,7754.04347826087,1,203.0,0,11.09375,27.0,102006.75,5.0,2500.0,0.0,0.9,False,7.0,0.65625
2023-01-15 05:15:00+00:00,9000.0,1,220.0,0,5.5,27.0,102006.75,5.0,4000.0,0.0,0.9,False,7.0,0.0
2023-01-15 05:30:00+00:00,9827.5,1,255.0,0,11.0,27.0,102006.75,5.0,2500.0,0.0,0.9,False,7.0,0.0
2023-01-15 05:45:00+00:00,9827.5,1,293.0,0,10.666666666666666,27.5,102006.75,5.0,2500.0,0.0,0.9,False,7.0,0.0
2023-01-15 06:00:00+00:00,8408.698183760684,1,185.0,0,7.750123456790123,25.358024691358025,101761.0,1.0,1600.0,0.0,0.9,False,12.0,0.2694965449160908
2023-01-15 06:15:00+00:00,8705.862068965518,1,228.0,0,10.612903225806452,31.0,101761.0,3.0,3000.0,0.0,0.9,False,12.0,0.1935483870967742
2023-01-15 06:30:00+00:00,8516.357798165138,1,189.0,0,7.6897590361445785,20.976744186046513,101761.0,3.0,1500.0,0.0,0.9,False,9.0,0.043674698795180725
2023-01-15 06:45:00+00:00,8173.243902439024,1,233.0,0,8.75925925925926,21.866666666666667,101761.0,3.0,3000.0,0.0,0.9,False,-14.0,0.13761467889908258
2023-01-15 07:00:00+00:00,7529.5,1,176.0,0,7.506329113924051,31.25,101761.0,1.0,5000.0,0.0,0.9,False,8.0,0.3375
2023-01-15 07:15:00+00:00,7030.666666666667,1,122.0,0,6.538461538461538,21.0,101761.0,3.0,25000.0,0.0,0.9,False,8.0,0.38461538461538464
2023-01-15 07:30:00+00:00,9999.0,1,235.0,0,5.142857142857143,21.0,101761.0,3.0,2000.0,0.0,0.9,False,-16.0,0.0
2023-01-15 07:45:00+00:00,6069.111111111111,1,225.0,0,7.6923076923076925,22.8,101761.0,1.0,5000.0,0.0,0.9,False,-16.0,0.34615384615384615
2023-01-15 08:00:00+00:00,9242.414634146342,1,205.0,0,9.044444444444444,21.846153846153847,101670.66666666667,3.0,3000.0,0.0,0.9,False,-18.0,0.16111111111111112
2023-01-15 08:15:00+00:00,7609.0,1,183.0,0,13.333333333333334,25.0,100271.0,5.0,800.0,0.0,0.9,False,-18.0,1.3333333333333333
2023-01-15 08:30:00+00:00,9999.0,1,300.0,0,5.2727272727272725,25.0,100271.0,1.0,3000.0,0.0,0.9,False,-18.0,0.0
2023-01-15 08:45:00+00:00,3218.0,1,159.0,0,9.2,26.0,100271.0,5.0,200.0,0.0,0.9,False,-18.0,0.3
2023-01-15 09:00:00+00:00,8637.995192307691,1,195.0,0,9.58984375,24.228070175438596,100271.0,1.0,1800.0,0.0,0.3,True,13.0,0.220703125
2023-01-15 09:15:00+00:00,6608.5,1,272.0,0,10.586206896551724,21.857142857142858,100271.0,3.0,3000.0,0.0,0.9,False,13.0,0.05172413793103448
2023-01-15 09:30:00+00:00,9387.538461538461,1,249.0,0,13.037037037037036,25.8,100271.0,3.0,2500.0,0.0,0.9,False,-16.0,0.037037037037037035
2023-01-15 09:45:00+00:00,8003.857142857143,1,274.0,0,9.595238095238095,23.636363636363637,100271.0,3.0,3000.0,0.0,0.3,True,-13.0,0.15476190476190477
2023-01-15 10:00:00+00:00,8400.15,1,215.0,0,7.442622950819672,27.0,101321.0,5.0,6000.0,0.0,0.9,False,-17.0,0.3524590163934426
2023-01-15 10:15:00+00:00,6000.0,1,255.0,0,6.769230769230769,28.0,101321.0,5.0,1500.0,0.0,0.9,False,-17.0,0.07692307692307693
2023-01-15 10:30:00+00:00,6000.0,1,328.0,0,5.375,28.0,101321.0,5.0,1500.0,0.0,0.9,False,-17.0,0.0
2023-01-15 10:45:00+00:00,7327.5,1,262.0,0,14.25,23.25,100271.0,5.0,2000.0,0.0,0.9,False,-17.0,1.125
2023-01-15 11:00:00+00:00,7932.95,1,135.0,0,8.757575757575758,21.0,100745.25,8.0,1500.0,0.0,0.9,False,-17.0,0.5
2023-01-15 11:15:00+00:00,2304.5,1,144.0,0,8.8,21.0,100745.25,8.0,200.0,0.0,0.9,False,-17.0,0.2
2023-01-15 11:30:00+00:00,2304.5,1,147.0,0,3.0,21.0,100745.25,8.0,200.0,0.0,0.9,False,-17.0,0.0
2023-01-15 11:45:00+00:00,2304.5,1,150.0,0,9.0,21.0,100745.25,8.0,200.0,0.0,0.9,False,-17.0,0.0
2023-01-15 12:00:00+00:00,8391.145861297538,1,184.0,0,7.828958509737511,27.016483516483518,101766.5,3.0,4000.0,0.0,0.9,False,9.0,0.2512668918918919
2023-01-15 12:15:00+00:00,9042.826086956522,1,170.0,0,10.78125,23.714285714285715,101766.5,3.0,3000.0,0.0,0.3,True,-17.0,0.125
2023-01-15 12:30:00+00:00,8327.55238095238,1,197.0,0,8.102380952380953,24.160919540229884,101766.5,1.0,3000.0,0.0,0.9,False,-16.0,0.0988095238095238
2023-01-15 12:45:00+00:00,8775.75,1,223.0,0,7.835820895522388,22.933333333333334,101766.5,3.0,1900.0,0.0,0.3,True,-14.0,0.11940298507462686
2023-01-15 13:00:00+00:00,7907.68085106383,1,188.0,0,7.536842105263158,23.916666666666668,101574.5,5.0,400.0,0.0,0.9,False,-16.0,0.4114583333333333
2023-01-15 13:15:00+00:00,8632.1,1,200.0,0,6.4,22.0,99052.0,5.0,3500.0,0.0,0.9,False,-16.0,0.55
2023-01-15 13:30:00+00:00,8046.0,1,230.0,0,11.5,25.0,99052.0,3.0,2000.0,0.0,0.9,False,-16.0,0.625
2023-01-15 13:45:00+00:00,9999.0,1,280.0,0,9.0,25.0,99052.0,1.0,4000.0,0.0,0.9,False,-17.0,0.0
2023-01-15 14:00:00+00:00,7162.878787878788,1,190.0,0,7.642857142857143,22.944444444444443,101163.0,3.0,3000.0,0.0,0.9,False,-15.0,0.22959183673469388
2023-01-15 14:15:00+00:00,9799.2,1,142.0,0,16.0,28.0,100576.0,1.0,3000.0,0.0,0.9,False,-15.0,0.4166666666666667
2023-01-15 14:30:00+00:00,7746.529411764706,1,160.0,0,7.53125,35.0,100644.0,5.0,2000.0,0.0,0.9,False,-15.0,0.34375
2023-01-15 14:45:00+00:00,4828.0,1,187.0,0,3.0,35.0,100644.0,1.0,300.0,0.0,0.9,False,-15.0,0.25
2023-01-15 15:00:00+00:00,8708.610576923076,1,214.0,0,10.091836734693878,25.058823529411764,101778.0,1.0,2400.0,0.0,0.9,False,13.0,0.16779661016949152
