timestamp_15mins,visibility_meters,has_wind,wind_direction,wind_is_variable,wind_speed_kt,wind_gust_kt,qnh_hpa,sky_cover,altitude_ft,cumulonimbus,probability,has_prob,temperature_delta,weather_score
2022-12-16 00:00:00+00:00,6813.701058201058,1,161.0,0,6.03,25.695652173913043,101977.8,1.0,4000.0,0.0,0.9,False,10.0,0.5012468827930174
2022-12-16 00:15:00+00:00,7897.8,1,155.0,0,11.090909090909092,19.333333333333332,102252.0,1.0,8000.0,0.0,0.9,False,-14.0,0.696969696969697
2022-12-16 00:30:00+00:00,7740.103448275862,1,145.0,0,6.709677419354839,25.0,100271.0,3.0,4000.0,0.0,0.9,False,-8.0,0.5161290322580645
2022-12-16 00:45:00+00:00,3000.0,1,205.0,0,4.428571428571429,25.0,100271.0,1.0,1800.0,1.0,0.9,False,-8.0,2.5
2022-12-16 01:00:00+00:00,7460.113636363636,1,170.0,0,8.046728971962617,21.157894736842106,101346.25,3.0,2000.0,0.0,0.9,False,-10.0,0.3130841121495327
2022-12-16 01:15:00+00:00,6206.375,1,105.0,0,8.166666666666666,25.0,101286.66666666667,8.0,200.0,0.0,0.9,False,-10.0,0.25
2022-12-16 01:30:00+00:00,4827.5,1,40.0,0,3.3636363636363638,35.0,101286.66666666667,8.0,200.0,0.0,0.9,False,-10.0,0.6363636363636364
2022-12-16 01:45:00+00:00,4828.0,1,350.0,0,19.0,28.0,101286.66666666667,8.0,1200.0,0.0,0.9,False,-10.0,2.5
2022-12-16 02:00:00+00:00,6700.069767441861,1,155.0,0,8.5625,23.705882352941178,101320.66666666667,3.0,2000.0,0.0,0.9,False,9.0,0.40625
2022-12-16 02:15:00+00:00,8940.666666666666,1,262.0,0,10.533333333333333,38.25,101320.66666666667,5.0,3500.0,0.0,0.9,False,9.0,1.3
2022-12-16 02:30:00+00:00,7259.153846153846,1,196.0,0,8.578947368421053,21.0,101320.66666666667,8.0,700.0,0.0,0.9,False,9.0,0.21052631578947367
2022-12-16 02:45:00+00:00,3359.0,1,211.0,0,9.0,16.0,101320.66666666667,8.0,700.0,0.0,0.9,False,9.0,0.14285714285714285
2022-12-16 03:00:00+00:00,7734.648221343874,1,182.0,0,6.962025316455696,21.403846153846153,101300.5,3.0,2000.0,0.0,0.9,False,17.0,0.3939873417721519
2022-12-16 03:15:00+00:00,8346.954545454546,1,188.0,0,7.586206896551724,16.142857142857142,101300.5,3.0,2000.0,0.0,0.9,False,-24.0,0.603448275862069
2022-12-16 03:30:00+00:00,9055.8,1,216.0,0,7.111111111111111,27.5,100728.0,3.0,3000.0,0.0,0.9,False,8.0,0.08333333333333333
2022-12-16 03:45:00+00:00,8934.272727272728,1,120.0,0,8.176470588235293,23.2,100728.0,8.0,600.0,0.0,0.9,False,6.0,0.11764705882352941
2022-12-16 04:00:00+00:00,7674.5952380952385,1,200.0,0,8.568965517241379,25.333333333333332,101510.6,1.0,2000.0,0.0,0.9,False,-738.0,0.3620689655172414
2022-12-16 04:15:00+00:00,7624.333333333333,1,232.0,0,12.470588235294118,37.0,101510.6,8.0,3500.0,0.0,0.9,False,-738.0,0.17647058823529413
2022-12-16 04:30:00+00:00,6999.5,1,127.0,0,5.0,15.0,101287.0,8.0,300.0,0.0,0.9,False,-738.0,0.16666666666666666
2022-12-16 04:45:00+00:00,6599.5,1,200.0,0,3.75,15.0,101287.0,1.0,2500.0,0.0,0.9,False,-738.0,0.125
2022-12-16 05:00:00+00:00,8680.794871794871,1,138.0,0,7.395348837209302,21.75,102116.5,5.0,1000.0,0.0,0.3,True,9.0,0.27906976744186046
2022-12-16 05:15:00+00:00,7092.857142857143,1,218.0,0,11.714285714285714,18.0,101456.0,8.0,1500.0,0.0,0.9,False,9.0,0.0
2022-12-16 05:30:00+00:00,3218.0,1,320.0,0,13.0,29.0,101456.0,1.0,200.0,0.0,0.9,False,9.0,0.5
2022-12-16 05:45:00+00:00,2500.0,1,190.0,0,6.0,16.0,101456.0,5.0,400.0,0.0,0.9,False,9.0,1.0
2022-12-16 06:00:00+00:00,7905.58904109589,1,181.0,0,6.988441780821918,21.980582524271846,102220.57142857143,5.0,1000.0,0.0,0.9,False,10.0,0.3707191780821918
2022-12-16 06:15:00+00:00,8905.75,1,180.0,0,7.625,21.980582524271846,102220.57142857143,5.0,4000.0,0.0,0.9,False,9.0,0.28125
2022-12-16 06:30:00+00:00,7216.460905349794,1,202.0,0,7.296160877513711,26.666666666666668,102220.57142857143,3.0,2000.0,0.0,0.3,True,-14.0,0.273308957952468
2022-12-16 06:45:00+00:00,8674.058823529413,1,199.0,0,6.926470588235294,22.0,101659.0,1.0,2500.0,1.0,0.9,False,20.0,0.18382352941176472
2022-12-16 07:00:00+00:00,6819.166666666667,1,175.0,0,6.736363636363636,24.90909090909091,101659.0,3.0,4000.0,0.0,0.9,False,-730.0,0.40454545454545454
2022-12-16 07:15:00+00:00,7081.545454545455,1,166.0,0,9.476190476190476,26.666666666666668,104470.0,3.0,1300.0,0.0,0.9,False,-730.0,0.5
2022-12-16 07:30:00+00:00,5118.5,1,155.0,0,4.4,20.0,104470.0,5.0,600.0,0.0,0.9,False,-730.0,0.3
2022-12-16 07:45:00+00:00,5944.222222222223,1,91.0,0,4.636363636363637,20.0,104470.0,5.0,2000.0,0.0,0.9,False,-16.0,0.8181818181818182
2022-12-16 08:00:00+00:00,7427.953125,1,155.0,0,7.145833333333333,21.833333333333332,101117.4,1.0,4000.0,0.0,0.9,False,-15.0,0.4791666666666667
2022-12-16 08:15:00+00:00,5178.333333333333,1,154.0,0,7.285714285714286,20.0,101117.4,8.0,1200.0,0.0,0.9,False,-15.0,0.8214285714285714
2022-12-16 08:30:00+00:00,9656.0,1,125.0,0,7.333333333333333,15.0,101117.4,8.0,1200.0,0.0,0.9,False,-15.0,0.6666666666666666
2022-12-16 08:45:00+00:00,8356.888888888889,1,211.0,0,8.7,25.0,101575.0,1.0,4000.0,0.0,0.9,False,-15.0,0.35
2022-12-16 09:00:00+00:00,8075.331877729258,1,193.0,0,7.86013986013986,21.661016949152543,98679.33333333333,3.0,4500.0,0.0,0.9,False,21.0,0.3304195804195804
2022-12-16 09:15:00+00:00,4750.666666666667,1,95.0,0,9.393939393939394,19.076923076923077,101355.0,8.0,1200.0,0.0,0.9,False,21.0,0.3181818181818182
2022-12-16 09:30:00+00:00,9490.142857142857,1,147.0,0,6.115384615384615,19.076923076923077,101355.0,1.0,3000.0,0.0,0.4,True,-16.0,0.19230769230769232
